name,prompt,negative_prompt,description,category
PROPS_Lantern,"(paper lantern:1.2), holding lantern, glowing lantern, Japanese paper lantern, candle lantern, warm lantern glow, lantern light","modern tech, cold, sterile",Lantern prop. Combos: SCENE_Japanese_Night; LIGHTING_Candlelight; ERA_Feudal_Japan.,PROPS
PROPS_Potion_Vial,"(potion vials:1.2), glass vials with colored liquid, alchemical bottles, magic potion, experimental flask, colored bubbling liquid","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Potion/vial props. Combos: ARCHETYPE_Alchemist; ARCHETYPE_Mad_Scientist; SCENE_Wizard_Tower.,PROPS
PROPS_Staff_Magical,"(magical staff:1.2), wizard staff, glowing orb on staff, carved wood staff, arcane focus, mage staff, ancient staff","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Magical staff prop. Combos: ARCHETYPE_Male_Mage; ARCHETYPE_Witch; POSE_Casting_Spell.,PROPS
PROPS_Sword,"(sword prop:1.2), drawn sword, blade gleaming, ornate hilt, sword held, weapon display, fantasy or historical sword, katana optional","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Sword prop. Combos: ARCHETYPE_Male_Warrior; ARCHETYPE_Samurai; POSE_Action_Strike.,PROPS
PROPS_Teacup,"(teacup:1.2), holding teacup, drinking tea, porcelain cup, tea saucer, afternoon tea","no cup, coffee",Refined prop. Combos: SCENE_Cafe; ERA_Victorian; ARCHETYPE_Aristocrat_Noble.,PROPS
PROPS_Umbrella,"(umbrella:1.3), open umbrella, parasol, holding umbrella, rain umbrella, transparent umbrella, colorful umbrella, parasol tilted","no props, weapon, instrument",Umbrella prop. Combos: WEATHER_Heavy_Rain; SCENE_City_Street_Night; OUTFIT_Casual.,PROPS
RACE_Angel,"angel, white feathered wings, halo, divine light, angelic beauty, heavenly features, graceful wings","demon, dark, horns, tail",Angel race. Combos: LIGHTING_Volumetric_Rays; STYLE_Soft_Pastel; MOOD_Serene. Conflicts: RACE_Demon_Girl.,RACE
RACE_Centaur,"centaur, (half human half horse:1.2), horse lower body, human upper body, equine hybrid, centaur warrior, fantasy centaur","fully human, fully horse, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Centaur character. Combos: SCENE_Ancient_Greece_Agora; OUTFIT_Fantasy_Armor.,RACE
RACE_Dark_Elf_Female,"dark elf, drow, dark skin, (white hair:1.2), pointed ears, violet or red eyes, dark elven beauty","fair skin elf, human, round ears",Dark elf drow. Combos: OUTFIT_Gothic; LIGHTING_Dim_Dark; SCENE_Fantasy_Ruins.,RACE
RACE_Demon_Girl,"demon girl, small horns, demon tail, dark skin optional, otherworldly features, fang teeth, glowing eyes","angel, halo, pure",Demon girl. Combos: ARCHETYPE_Succubus; ARCHETYPE_Demon_Queen; MOOD_Mysterious.,RACE
RACE_Dragon_Girl,"dragon girl, dragon horns, dragon tail, dragon wings optional, dragon scales on skin, reptilian eyes, dragon features","no horns, no tail, plain human",Dragon girl. Combos: ACTIVITY_Fighting_Pose; MOOD_Fierce; SCENE_Fantasy_Ruins.,RACE
RACE_Dwarf_Female,"1girl, female dwarf, (stocky dwarven woman:1.2), braid, short stature, strong arms, dwarven female, mountain woman, warrior woman","male, tall, slim, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Female dwarf — rare character type. Combos: ARCHETYPE_Male_Blacksmith (female variant); SCENE_Crystal_Cave.,RACE
RACE_Dwarf_Male,"1boy, male dwarf, (stocky dwarf:1.2), thick beard, braided beard, short stature, barrel-chested, dwarven features, mountain people","female, 1girl, tall, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Male dwarf. Combos: ARCHETYPE_Male_Blacksmith; SCENE_Crystal_Cave; OUTFIT_Historical_Armor.,RACE
RACE_Elf_Female,"elf, pointy ears, fair skin, ethereal beauty, long pointed ears, elven features, graceful elf","round ears, human, orc, demon",Classic fantasy elf. Combos: ARCHETYPE_Elf_Ranger; OUTFIT_Fantasy_Armor; SCENE_Forest_Outdoor.,RACE
RACE_Elf_Male,"1boy, male elf, (pointed ears:1.2), elven features, graceful male, long hair optional, elven male, fair features, forest elf man","female, 1girl, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Male elf. Combos: OUTFIT_Fantasy_Armor; SCENE_Enchanted_Grove; ARCHETYPE_Elf_Ranger.,RACE
RACE_Fairy_Male,"1boy, male fairy, (small fairy wings:1.2), pixie male, fairy dust, diminutive male, fae man, magical tiny male, forest fae","female, 1girl, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Male fairy/fae character. Combos: SCENE_Enchanted_Grove; THEME_Fantasy_Cozy.,RACE
RACE_Fox_Spirit,"fox girl, kitsune, fox ears, multiple fox tails, japanese spirit, fox features, fluffy tails, ethereal fox spirit","no ears, no tail, western",Kitsune fox spirit. Combos: OUTFIT_Traditional_Japanese; SCENE_Japanese_Night; LIGHTING_Night_Moonlit.,RACE
RACE_Goblin,"1girl, goblin, green skin, short stature, large ears, goblin girl, small and wiry","tall, elf, human",Small chaotic energy. Combos: ERA_Medieval_Fantasy; SCENE_Fantasy_Ruins.,RACE
RACE_Harpy,"1girl, harpy, bird wings, wing arms, feathers, avian features, bird-like","human arms, no wings",Bird-human hybrid. Combos: SCENE_Mountain_Top; ATMOSPHERE_Season_Summer.,RACE
RACE_Oni,"1girl, oni, japanese demon, horns, club weapon, red or blue skin, oni girl","western demon, elf",Japanese mythological demon. Combos: ERA_Feudal_Japan; SCENE_Japanese_Night.,RACE
RACE_Orc_Female,"1girl, orc, green skin, tusks, muscular, orcish features, fantasy orc woman","elf, human, pale skin",Green-skinned warrior race. Combos: ARCHETYPE_Warrior; SCENE_Fantasy_Ruins.,RACE
RACE_Orc_Male,"1boy, male orc, (green skin:1.3), tusks, muscular orc, orcish warrior, barbaric strength, brutal features, war paint","female, 1girl, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Male orc. Combos: ARCHETYPE_Male_Warrior; OUTFIT_Historical_Armor; THEME_Fantasy_Adventure.,RACE
RACE_Plant_Girl,"1girl, plant girl, vine features, floral body, botanical, leaves in hair, nature being","animal, human standard",Nature elemental. Combos: SCENE_Greenhouse; SCENE_Forest_Outdoor.,RACE
RACE_Robot_Android,"1girl, android, robot girl, mechanical joints, circuit patterns, synthetic, gynoid","organic, human only",Synthetic being. Combos: ERA_Retro_Futurism; SCENE_Cyberpunk_City; ARCHETYPE_Scientist.,RACE
RACE_Skeleton,"skeleton character, (animated skeleton:1.2), bone warrior, skull face, skeletal figure, animated bones, undead skeleton, sans-flesh","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Skeleton character. Combos: ARCHETYPE_Undead_Warrior; THEME_Horror_Supernatural; SCENE_Foggy_Cemetery.,RACE
RACE_Slime_Girl,"1girl, slime girl, translucent body, gelatinous form, liquid being, slime entity","solid, human body",Translucent fantasy body. Combos: PALETTE_Cold_Blue; LIGHTING_Volumetric_Rays.,RACE
RACE_Undead,"undead character, (gaunt undead face:1.2), pale decaying skin, hollow eyes, death pallor, skeleton showing, lithe undead, lich aesthetic","healthy, living, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Undead character — elegant not gore. Combos: THEME_Horror_Supernatural; SCENE_Foggy_Cemetery.,RACE
RACE_Vampire,"vampire girl, fangs, pale skin, red eyes, vampire features, nocturnal beauty, gothic vampire","sunlit, cheerful, tanned",Vampire character. Combos: SCENE_Gothic_Castle; LIGHTING_Candlelight; STYLE_Dark_Gothic.,RACE
RACE_Werewolf,"werewolf, (half-wolf transformation:1.2), lupine features, claws, wolf ears, fangs, transformation state, beast man, lycan, wolf hybrid","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Werewolf/lycan character. Combos: THEME_Horror_Supernatural; SCENE_Dark_Forest_Path; ATMOSPHERE_Low_Ground_Fog.,RACE
RACE_Wolf_Girl,"1girl, wolf ears, fluffy wolf tail, wolf girl, canine features","cat ears, fox ears",Human with wolf features. Combos: SCENE_Forest_Outdoor; ERA_Medieval_Fantasy.,RACE
RACE_Zombie,"zombie, (walking dead:1.2), rotting flesh, milky eyes, shambling, decomposed, zombie horde aesthetic, undead horror, walking corpse","beautiful, healthy, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Zombie character. Combos: THEME_Horror_Survival; SCENE_Post_Nuclear_Wasteland; STYLE_Found_Footage.,RACE
REGIONAL_Art_Deco,"(art deco:1.3), geometric elegance, gold accents, stepped forms, 1920s glamour, deco patterns, streamlined","organic, medieval, futuristic",Art Deco style. Combos: MOOD_Elegant; SCENE_Ballroom; ERA_Victorian.,REGIONAL
REGIONAL_Art_Nouveau,"(art nouveau:1.3), organic flowing lines, decorative borders, floral motifs, mucha style, ornamental composition","geometric, minimalist, angular",Art Nouveau aesthetic. Combos: MOOD_Elegant; OUTFIT_Evening_Dress; RACE_Elf_Female.,REGIONAL
REGIONAL_French_Comic,"bande dessinee style, franco-belgian comic, ligne claire, Tintin-inspired, clean ink lines, flat colors, european comic style, clear line art","manga, anime, painted, rough",Franco-Belgian comic (BD) style. Combos: COMPOSITION_Framing; STYLE_Concept_Art. Different from manga/american comics.,REGIONAL
REGIONAL_Indian_Miniature,"rajput miniature painting, mughal miniature style, indian manuscript painting, flat decorative style, vibrant indian miniature, intricate border decoration, court scene painting","western, modern, digital, 3d",Indian Mughal/Rajput miniature. Combos: OUTFIT_Traditional_Indian; PALETTE_Warm_Earth. Combos well with REGIONAL_Persian_Miniature for contrast.,REGIONAL
REGIONAL_Korean_Webtoon,"(korean webtoon style:1.2), manhwa art, clean modern line art, webtoon coloring, bright clean aesthetics","rough, painterly, western cartoon",Korean webtoon/manhwa style. Combos: MOOD_Playful; ARCHETYPE_Idol; OUTFIT_School_Uniform.,REGIONAL
REGIONAL_Nordic_Folklore,"nordic folklore art style, scandinavian illustration, folk art norway, viking age aesthetic, norse mythology art, rosemaling pattern, nordic nature illustration","modern, digital, anime",Nordic/Scandinavian folk art. Combos: ERA_Medieval_Fantasy; SCENE_Forest_Outdoor; SEASON_Winter_Snow.,REGIONAL
REGIONAL_Persian_Miniature,"persian miniature painting, illuminated manuscript style, intricate geometric border, flat perspective miniature, Persian court painting, detailed pattern, jewel-like colors","western, modern, digital, 3d",Persian miniature painting. Combos: OUTFIT_Traditional_Indian (adapt); MOOD_Elegant; PALETTE_Warm_Earth. Extremely distinctive.,REGIONAL
REGIONAL_Ukiyo_E,"(ukiyo-e style:1.3), japanese woodblock print, flat color areas, bold outlines, traditional japanese art, edo period art","3d, realistic, western",Japanese woodblock print style. Combos: SCENE_Japanese_Night; OUTFIT_Traditional_Japanese; RACE_Fox_Spirit.,REGIONAL
SCENE_Abandoned_Hospital,"abandoned hospital, (decaying medical facility:1.2), peeling paint, broken equipment, dark corridors, rusty beds, overgrown decay, horror hallway","cheerful, bright colors, cute, kawaii, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Abandoned hospital horror scene. Combos: THEME_Horror_Survival; LIGHTING_Emergency_Lights; ATMOSPHERE_Weather_Dense_Fog.,SCENE
SCENE_Airport_Terminal,"airport terminal, (international airport:1.2), departure gates, travelers with luggage, large windows, flight boards, modern airport","bad anatomy, blurry, low quality, watermark",Airport terminal. Combos: THEME_Slice_Of_Life_Cozy; LIGHTING_Bright_Clinical.,SCENE
SCENE_Alien_Planet_Surface,"alien planet surface, (extraterrestrial landscape:1.2), strange sky color, alien flora, two moons, exotic terrain, otherworldly rocks, sci-fi landscape","medieval, fantasy magic, natural landscape, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Alien planet exterior. Combos: LIGHTING_Dramatic_Shadow; THEME_SciFi_Space_Opera.,SCENE
SCENE_Ancient_Egypt_Temple,"ancient Egypt, (Egyptian temple exterior:1.2), pyramids, hieroglyphs, stone columns, pharaoh statues, desert sun, sarcophagus hall","modern clothing, contemporary, sci-fi, fantasy magic, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Ancient Egyptian setting. Combos: THEME_Historical_Ancient; LIGHTING_Bright_Clinical.,SCENE
SCENE_Ancient_Greece_Agora,"ancient Greece, (Greek agora:1.2), white marble, Parthenon view, philosophers gathered, toga robes, Mediterranean blue sky, olive trees","modern clothing, contemporary, sci-fi, fantasy magic, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Ancient Greek agora/public space. Combos: THEME_Historical_Ancient; ARCHETYPE_Male_Scholar.,SCENE
SCENE_Ancient_Rome_Forum,"ancient Roman forum, (Roman public square:1.2), marble columns, toga-wearing citizens, Senate building, Mediterranean sunlight, ancient Rome","modern clothing, contemporary, sci-fi, fantasy magic, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Ancient Roman forum. Combos: ARCHETYPE_Gladiator; THEME_Historical_Ancient; OUTFIT_Historical_Armor.,SCENE
SCENE_Ancient_Temple_Interior,"ancient temple interior, (stone columns:1.2), torchlight, carved reliefs, ancient civilization, temple hall, overgrown stones, mystical atmosphere","bad anatomy, blurry, low quality, watermark",Ancient temple interior. Works for fantasy or historical. Combos: THEME_Fantasy_Adventure; THEME_Historical_Ancient.,SCENE
SCENE_Apartment_Balcony,"apartment balcony, (city view balcony:1.2), urban skyline, potted plants, evening view, city lights below, cozy outdoor space","bad anatomy, blurry, low quality, watermark",Apartment balcony with city view. Combos: ATMOSPHERE_Time_Golden_Hour; LIGHTING_Neon_Colorful.,SCENE
SCENE_Arcade_Retro,"retro arcade, (video game arcade:1.2), rows of arcade machines, neon glow, dark interior, pixel game screens, 80s arcade, token machines","bad anatomy, blurry, low quality, watermark",Retro arcade. Combos: STYLE_80s_Synthwave_Neon; STYLE_Pixel_Art_16bit; PALETTE_Vaporwave.,SCENE
SCENE_Art_Studio,"art studio, painter's studio, easels, canvas, paint tubes, art supplies, wooden floor studio, artist workspace, creative studio, paint-stained walls","office, outdoor, dungeon",Artist studio. Combos: ACTIVITY_Painting; ARCHETYPE_Alchemist; LIGHTING_Soft_Warm (north light).,SCENE
SCENE_Bakery,"cozy bakery, bread shelves, pastry display, warm bakery interior, wooden counters, baked goods, flour dusted surfaces, morning bakery, oven glow","outdoor, dungeon, office, fantasy",Cozy bakery. Combos: ARCHETYPE_Maid; ACTIVITY_Cooking; LIGHTING_Soft_Warm; SEASON_Winter_Snow.,SCENE
SCENE_Ballroom,"grand ballroom, chandeliers, marble floor, elegant decor, gold trim, formal setting, dance floor, tall windows","outdoor, dungeon, cafe",Elegant ballroom. Combos: OUTFIT_Evening_Dress; MOOD_Elegant; ACTIVITY_Dancing.,SCENE
SCENE_Battlefield_Ancient,"ancient battlefield, (war-torn field:1.2), aftermath of battle, broken weapons, smoke, fallen soldiers, historical war scene, epic battle plain","bad anatomy, blurry, low quality, watermark",Ancient/fantasy battlefield. Combos: ARCHETYPE_Male_Warrior; THEME_Historical_War; ATMOSPHERE_Smoke_Haze_Industrial.,SCENE
SCENE_Beach,"beach, ocean, sandy shore, waves, blue sky, palm trees, sunny day, sea breeze","indoor, dungeon, winter",Tropical beach. Combos: OUTFIT_Swimwear; SEASON_Summer; LIGHTING_Golden_Hour_Sunset.,SCENE
SCENE_Bedroom,"bedroom, bed, pillows, soft lighting, cozy room, window with curtains, nightstand","outdoor, dungeon, office",Cozy bedroom. Combos: ACTIVITY_Reading; ACTIVITY_Gaming; MOOD_Serene. Universal.,SCENE
SCENE_Burning_Building,"burning building, (structure on fire:1.2), flames and smoke, fire engulfing walls, glowing embers, dramatic fire light, danger, smoke-filled","cheerful, bright colors, cute, kawaii, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality","Burning building — dramatic, not gore. Combos: LIGHTING_Campfire_Warm; THEME_Action_Thriller.",SCENE
SCENE_Bus_Stop_Rain,"bus stop in rain, (rainy bus shelter:1.2), umbrella, wet streets, passing headlights, rain on glass, waiting alone, melancholic urban","bad anatomy, blurry, low quality, watermark",Rainy bus stop. Very cinematic/emotional. Combos: ATMOSPHERE_Weather_Rain_Light; MOOD_Melancholic.,SCENE
SCENE_Cafe,"cafe interior, coffee shop, wooden tables, warm lighting, coffee cups, window seat, cozy atmosphere","outdoor battle, dungeon, office",Cozy cafe. Combos: ACTIVITY_Reading; OUTFIT_Casual; SEASON_Autumn_Leaves. Conflicts: SCENE_Dungeon.,SCENE
SCENE_City_Street_Night,"city street at night, urban night scene, streetlights, wet pavement reflections, night city street, neon signs, downtown night, urban nightlife","indoor, fantasy, nature",Night city street. Combos: WEATHER_Gentle_Rain; OUTFIT_Streetwear; LIGHTING_Neon_Purple_Pink.,SCENE
